case_id,admissible,delta_A,delta_phi,anisotropy_injection,selector_margin_abs,transport_deviation,isotropy_drift,sign_flip_detected
CASE_10074,0,0.04000000000000001,0.032,0.04000000000000001,0.002825,3.565979381443299e-07,3.0592920353982303e-05,0
CASE_10075,0,0.04999999999999999,0.039999999999999994,0.045000000000000005,0.0028399999999999996,3.608247422680412e-07,3.24424778761062e-05,0
CASE_10076,0,0.06,0.048,0.05,0.002855,3.650515463917526e-07,3.4292035398230086e-05,0
CASE_10077,0,0.07,0.05600000000000001,0.0,0.00287,3.6927835051546394e-07,3.614159292035399e-05,0
CASE_10078,0,0.07999999999999999,0.06400000000000002,0.005000000000000001,0.002885,3.7350515463917526e-07,3.7991150442477875e-05,0
CASE_10079,0,0.09,0.072,0.010000000000000002,0.0029,3.777319587628866e-07,3.984070796460177e-05,0
CASE_10080,0,0.1,0.08,0.015,0.002915,3.8195876288659793e-07,4.1690265486725664e-05,0
CASE_10081,0,-0.1,-0.08,0.020000000000000004,0.00293,3.8618556701030924e-07,4.353982300884956e-05,0
CASE_10082,0,-0.09000000000000001,-0.07200000000000001,0.025,0.0029449999999999997,3.9041237113402066e-07,4.538938053097345e-05,0
CASE_10083,0,-0.08,-0.064,0.03,0.00296,3.9463917525773197e-07,4.723893805309735e-05,0
CASE_10084,0,-0.07,-0.056,0.034999999999999996,0.002975,3.988659793814433e-07,4.9088495575221236e-05,0
CASE_10085,0,-0.060000000000000005,-0.048,0.04000000000000001,0.00299,4.0309278350515465e-07,5.093805309734514e-05,0
CASE_10086,0,-0.05,-0.04,0.045000000000000005,0.003005,4.0731958762886596e-07,5.2787610619469025e-05,0
CASE_10087,0,-0.04000000000000001,-0.032,0.05,0.00302,4.115463917525773e-07,5.463716814159292e-05,0
CASE_10088,0,-0.03,-0.024,0.0,0.003035,4.157731958762887e-07,5.648672566371682e-05,0
CASE_10089,0,-0.020000000000000004,-0.016,0.005000000000000001,0.0030499999999999998,1e-08,5.83362831858407e-05,0
CASE_10090,0,-0.010000000000000009,-0.007999999999999993,0.010000000000000002,0.003065,1.422680412371134e-08,6.01858407079646e-05,0
CASE_10091,0,0.0,0.0,0.015,0.00308,1.845360824742268e-08,6.20353982300885e-05,0
CASE_10092,0,0.009999999999999995,0.007999999999999993,0.020000000000000004,0.0030949999999999997,2.268041237113402e-08,6.38849557522124e-05,0
CASE_10093,0,0.01999999999999999,0.016,0.025,0.00311,2.690721649484536e-08,6.573451327433629e-05,0
CASE_10094,0,0.03,0.024000000000000007,0.03,0.003125,3.11340206185567e-08,6.758407079646017e-05,0
CASE_10095,0,0.04000000000000001,0.032,0.034999999999999996,0.00314,3.536082474226804e-08,6.943362831858408e-05,0
CASE_10096,0,0.04999999999999999,0.039999999999999994,0.04000000000000001,0.003155,3.958762886597938e-08,7.128318584070798e-05,0
CASE_10097,0,0.06,0.048,0.045000000000000005,0.00317,4.3814432989690716e-08,7.313274336283185e-05,0
CASE_10098,0,0.07,0.05600000000000001,0.05,0.003185,4.804123711340207e-08,7.498230088495575e-05,0
CASE_10099,0,0.07999999999999999,0.06400000000000002,0.0,0.0031999999999999997,5.2268041237113406e-08,7.683185840707965e-05,0
CASE_10100,0,0.09,0.072,0.005000000000000001,0.003215,5.6494845360824744e-08,7.868141592920354e-05,0
CASE_10101,0,0.1,0.08,0.010000000000000002,0.0032300000000000002,6.072164948453608e-08,8.053097345132743e-05,0
CASE_10102,0,-0.1,-0.08,0.015,0.003245,6.494845360824742e-08,8.238053097345133e-05,0
CASE_10103,0,-0.09000000000000001,-0.07200000000000001,0.020000000000000004,0.00326,6.917525773195876e-08,8.423008849557522e-05,0
CASE_10104,0,-0.08,-0.064,0.025,0.003275,7.34020618556701e-08,8.607964601769912e-05,0
CASE_10105,0,-0.07,-0.056,0.03,0.00329,7.762886597938143e-08,8.792920353982301e-05,0
CASE_10106,0,-0.060000000000000005,-0.048,0.034999999999999996,0.0033049999999999998,8.185567010309277e-08,8.977876106194691e-05,0
CASE_10107,0,-0.05,-0.04,0.04000000000000001,0.00332,8.608247422680412e-08,9.16283185840708e-05,0
CASE_10108,0,-0.04000000000000001,-0.032,0.045000000000000005,0.003335,9.030927835051546e-08,9.34778761061947e-05,0
CASE_10109,0,-0.03,-0.024,0.05,0.0033499999999999997,9.45360824742268e-08,9.532743362831859e-05,0
CASE_10110,0,-0.020000000000000004,-0.016,0.0,0.003365,9.876288659793814e-08,9.717699115044247e-05,0
CASE_10111,0,-0.010000000000000009,-0.007999999999999993,0.005000000000000001,0.00338,1.0298969072164948e-07,9.902654867256638e-05,0
CASE_10112,0,0.0,0.0,0.010000000000000002,0.003395,1.0721649484536082e-07,0.00010087610619469028,0
CASE_10113,0,0.009999999999999995,0.007999999999999993,0.015,0.00341,1.1144329896907217e-07,0.00010272566371681416,0
CASE_10114,0,0.01999999999999999,0.016,0.020000000000000004,0.003425,1.1567010309278349e-07,0.00010457522123893805,0
CASE_10115,0,0.03,0.024000000000000007,0.025,0.00344,1.1989690721649483e-07,0.00010642477876106195,0
CASE_10116,0,0.04000000000000001,0.032,0.03,0.0034549999999999997,1.241237113402062e-07,0.00010827433628318584,0
CASE_10117,0,0.04999999999999999,0.039999999999999994,0.034999999999999996,0.00347,1.283505154639175e-07,0.00011012389380530974,0
CASE_10118,0,0.06,0.048,0.04000000000000001,0.0034850000000000003,1.3257731958762887e-07,0.00011197345132743364,0
CASE_10119,0,0.07,0.05600000000000001,0.045000000000000005,0.0034999999999999996,1.368041237113402e-07,0.00011382300884955752,0
CASE_10120,0,0.07999999999999999,0.06400000000000002,0.05,0.003515,1.4103092783505155e-07,0.0001156725663716814,0
CASE_10121,0,0.09,0.072,0.0,0.00353,1.4525773195876289e-07,0.00011752212389380531,0
CASE_10122,0,0.1,0.08,0.005000000000000001,0.0035449999999999995,1.4948453608247425e-07,0.00011937168141592921,0
CASE_10123,0,-0.1,-0.08,0.010000000000000002,0.00356,1.5371134020618556e-07,0.0001212212389380531,0
CASE_10124,0,-0.09000000000000001,-0.07200000000000001,0.015,0.003575,1.579381443298969e-07,0.000123070796460177,0
CASE_10125,0,-0.08,-0.064,0.020000000000000004,0.00359,1.6216494845360827e-07,0.0001249203539823009,0
CASE_10126,0,-0.07,-0.056,0.025,0.0036049999999999997,1.6639175257731958e-07,0.0001267699115044248,0
CASE_10127,0,-0.060000000000000005,-0.048,0.03,0.00362,1.7061855670103094e-07,0.00012861946902654867,0
CASE_10128,0,-0.05,-0.04,0.034999999999999996,0.003635,1.7484536082474228e-07,0.00013046902654867258,0
CASE_10129,0,-0.04000000000000001,-0.032,0.04000000000000001,0.00365,1.7907216494845362e-07,0.00013231858407079645,0
CASE_10130,0,-0.03,-0.024,0.045000000000000005,0.003665,1.8329896907216496e-07,0.00013416814159292035,0
CASE_10131,0,-0.020000000000000004,-0.016,0.05,0.00368,1.875257731958763e-07,0.00013601769911504425,0
CASE_10132,0,-0.010000000000000009,-0.007999999999999993,0.0,0.0036950000000000004,1.9175257731958763e-07,0.00013786725663716815,0
CASE_10133,0,0.0,0.0,0.005000000000000001,0.0037099999999999998,1.9597938144329897e-07,0.00013971681415929206,0
CASE_10134,0,0.009999999999999995,0.007999999999999993,0.010000000000000002,0.003725,2.0020618556701034e-07,0.00014156637168141596,0
CASE_10135,0,0.01999999999999999,0.016,0.015,0.0037400000000000003,2.0443298969072165e-07,0.0001434159292035398,0
CASE_10136,0,0.03,0.024000000000000007,0.020000000000000004,0.0037549999999999997,2.0865979381443299e-07,0.0001452654867256637,0
CASE_10137,0,0.04000000000000001,0.032,0.025,0.00377,2.1288659793814435e-07,0.0001471150442477876,0
CASE_10138,0,0.04999999999999999,0.039999999999999994,0.03,0.003785,2.1711340206185566e-07,0.0001489646017699115,0
CASE_10139,0,0.06,0.048,0.034999999999999996,0.0038000000000000004,2.21340206185567e-07,0.0001508141592920354,0
CASE_10140,0,0.07,0.05600000000000001,0.04000000000000001,0.003815,2.2556701030927836e-07,0.0001526637168141593,0
CASE_10141,0,0.07999999999999999,0.06400000000000002,0.045000000000000005,0.00383,2.2979381443298968e-07,0.00015451327433628319,0
CASE_10142,0,0.09,0.072,0.05,0.0038449999999999995,2.3402061855670101e-07,0.0001563628318584071,0
CASE_10143,0,0.1,0.08,0.0,0.0038599999999999997,2.3824742268041238e-07,0.00015821238938053096,0
CASE_10144,0,-0.1,-0.08,0.005000000000000001,0.003875,2.424742268041237e-07,0.00016006194690265486,0
CASE_10145,0,-0.09000000000000001,-0.07200000000000001,0.010000000000000002,0.0038899999999999994,2.46701030927835e-07,0.00016191150442477876,0
CASE_10146,0,-0.08,-0.064,0.015,0.0039049999999999996,2.509278350515464e-07,0.00016376106194690266,0
CASE_10147,0,-0.07,-0.056,0.020000000000000004,0.00392,2.5515463917525773e-07,0.00016561061946902657,0
CASE_10148,0,-0.060000000000000005,-0.048,0.025,0.003935,2.5938144329896904e-07,0.00016746017699115044,0
CASE_10149,0,-0.05,-0.04,0.03,0.0039499999999999995,2.636082474226804e-07,0.00016930973451327434,0
CASE_10150,0,-0.04000000000000001,-0.032,0.034999999999999996,0.003965,2.678350515463918e-07,0.00017115929203539824,0
CASE_10151,0,-0.03,-0.024,0.04000000000000001,0.00398,2.720618556701031e-07,0.00017300884955752212,0
CASE_10152,0,-0.020000000000000004,-0.016,0.045000000000000005,0.003994999999999999,2.7628865979381445e-07,0.00017485840707964602,0
CASE_10153,0,-0.010000000000000009,-0.007999999999999993,0.05,0.00401,2.8051546391752576e-07,0.00017670796460176992,0
CASE_10154,0,0.0,0.0,0.0,0.004025,2.8474226804123707e-07,0.00017855752212389382,0
CASE_10155,0,0.009999999999999995,0.007999999999999993,0.005000000000000001,0.00404,2.889690721649485e-07,0.0001804070796460177,0
CASE_10156,0,0.01999999999999999,0.016,0.010000000000000002,0.004055,2.931958762886598e-07,0.0001822566371681416,0
CASE_10157,0,0.03,0.024000000000000007,0.015,0.00407,2.974226804123711e-07,0.0001841061946902655,0
CASE_10158,0,0.04000000000000001,0.032,0.020000000000000004,0.004085,3.016494845360825e-07,0.0001859557522123894,0
CASE_10159,0,0.04999999999999999,0.039999999999999994,0.025,0.0041,3.058762886597938e-07,0.00018780530973451327,0
CASE_10160,0,0.06,0.048,0.03,0.004115,3.1010309278350516e-07,0.00018965486725663718,0
CASE_10161,0,0.07,0.05600000000000001,0.034999999999999996,0.00413,3.143298969072165e-07,0.00019150442477876108,0
CASE_10162,0,0.07999999999999999,0.06400000000000002,0.04000000000000001,0.004145,3.1855670103092783e-07,0.00019335398230088495,0
CASE_10163,0,0.09,0.072,0.045000000000000005,0.00416,3.2278350515463914e-07,0.00019520353982300885,0
CASE_10164,0,0.1,0.08,0.05,0.004175,3.270103092783505e-07,0.00019705309734513275,0
CASE_10165,0,-0.1,-0.08,0.0,0.00419,3.3123711340206187e-07,0.00019890265486725665,0
CASE_10166,0,-0.09000000000000001,-0.07200000000000001,0.005000000000000001,0.004205,3.354639175257732e-07,0.00020075221238938056,0
CASE_10167,0,-0.08,-0.064,0.010000000000000002,0.00422,3.3969072164948455e-07,0.00020260176991150443,0
CASE_10168,0,-0.07,-0.056,0.015,0.004235,3.4391752577319586e-07,0.00020445132743362833,0
CASE_10169,0,-0.060000000000000005,-0.048,0.020000000000000004,0.00425,3.481443298969072e-07,0.0002063008849557522,0
CASE_10170,0,-0.05,-0.04,0.025,0.004265,3.523711340206186e-07,0.0002081504424778761,0
CASE_10171,0,-0.04000000000000001,-0.032,0.03,0.00428,3.565979381443299e-07,1e-06,0
CASE_10172,0,-0.03,-0.024,0.034999999999999996,0.004295,3.608247422680412e-07,2.849557522123894e-06,0
CASE_10173,0,-0.020000000000000004,-0.016,0.04000000000000001,0.00431,3.650515463917526e-07,4.699115044247788e-06,0
CASE_10174,0,-0.010000000000000009,-0.007999999999999993,0.045000000000000005,0.004325,3.6927835051546394e-07,6.548672566371682e-06,0
CASE_10175,0,0.0,0.0,0.05,0.00434,3.7350515463917526e-07,8.398230088495575e-06,0
CASE_10176,0,0.009999999999999995,0.007999999999999993,0.0,0.0043549999999999995,3.777319587628866e-07,1.024778761061947e-05,0
CASE_10177,0,0.01999999999999999,0.016,0.005000000000000001,0.00437,3.8195876288659793e-07,1.2097345132743365e-05,0
CASE_10178,0,0.03,0.024000000000000007,0.010000000000000002,0.004385,3.8618556701030924e-07,1.3946902654867257e-05,0
CASE_10179,0,0.04000000000000001,0.032,0.015,0.004399999999999999,3.9041237113402066e-07,1.579646017699115e-05,0
CASE_10180,0,0.04999999999999999,0.039999999999999994,0.020000000000000004,0.004415,3.9463917525773197e-07,1.7646017699115045e-05,0
CASE_10181,0,0.06,0.048,0.025,0.00443,3.988659793814433e-07,1.949557522123894e-05,0
CASE_10182,0,0.07,0.05600000000000001,0.03,0.004445,4.0309278350515465e-07,2.1345132743362834e-05,0
CASE_10183,0,0.07999999999999999,0.06400000000000002,0.034999999999999996,0.0044599999999999996,4.0731958762886596e-07,2.319469026548673e-05,0
CASE_10184,0,0.09,0.072,0.04000000000000001,0.004475,4.115463917525773e-07,2.504424778761062e-05,0
CASE_10185,0,0.1,0.08,0.045000000000000005,0.00449,4.157731958762887e-07,2.6893805309734514e-05,0
CASE_10186,0,-0.1,-0.08,0.05,0.0045049999999999995,1e-08,2.8743362831858412e-05,0
CASE_10187,0,-0.09000000000000001,-0.07200000000000001,0.0,0.00452,1.422680412371134e-08,3.0592920353982303e-05,0
CASE_10188,0,-0.08,-0.064,0.005000000000000001,0.004535,1.845360824742268e-08,3.24424778761062e-05,0
CASE_10189,0,-0.07,-0.056,0.010000000000000002,0.00455,2.268041237113402e-08,3.4292035398230086e-05,0
CASE_10190,0,-0.060000000000000005,-0.048,0.015,0.004565,2.690721649484536e-08,3.614159292035399e-05,0
CASE_10191,0,-0.05,-0.04,0.020000000000000004,0.00458,3.11340206185567e-08,3.7991150442477875e-05,0
CASE_10192,0,-0.04000000000000001,-0.032,0.025,0.004595,3.536082474226804e-08,3.984070796460177e-05,0
CASE_10193,0,-0.03,-0.024,0.03,0.0046099999999999995,3.958762886597938e-08,4.1690265486725664e-05,0
CASE_10194,0,-0.020000000000000004,-0.016,0.034999999999999996,0.004625,4.3814432989690716e-08,4.353982300884956e-05,0
CASE_10195,0,-0.010000000000000009,-0.007999999999999993,0.04000000000000001,0.00464,4.804123711340207e-08,4.538938053097345e-05,0
CASE_10196,0,0.0,0.0,0.045000000000000005,0.004655,5.2268041237113406e-08,4.723893805309735e-05,0
CASE_10197,0,0.009999999999999995,0.007999999999999993,0.05,0.00467,5.6494845360824744e-08,4.9088495575221236e-05,0
CASE_10198,0,0.01999999999999999,0.016,0.0,0.004685,6.072164948453608e-08,5.093805309734514e-05,0
CASE_10199,0,0.03,0.024000000000000007,0.005000000000000001,0.0047,6.494845360824742e-08,5.2787610619469025e-05,0
CASE_10200,0,0.04000000000000001,0.032,0.010000000000000002,0.0047150000000000004,6.917525773195876e-08,5.463716814159292e-05,0
CASE_10201,0,0.04999999999999999,0.039999999999999994,0.015,0.00473,7.34020618556701e-08,5.648672566371682e-05,0
CASE_10202,0,0.06,0.048,0.020000000000000004,0.004745,7.762886597938143e-08,5.83362831858407e-05,0
CASE_10203,0,0.07,0.05600000000000001,0.025,0.00476,8.185567010309277e-08,6.01858407079646e-05,0
CASE_10204,0,0.07999999999999999,0.06400000000000002,0.03,0.004775,8.608247422680412e-08,6.20353982300885e-05,0
CASE_10205,0,0.09,0.072,0.034999999999999996,0.00479,9.030927835051546e-08,6.38849557522124e-05,0
CASE_10206,0,0.1,0.08,0.04000000000000001,0.004804999999999999,9.45360824742268e-08,6.573451327433629e-05,0
CASE_10207,0,-0.1,-0.08,0.045000000000000005,0.00482,9.876288659793814e-08,6.758407079646017e-05,0
CASE_10208,0,-0.09000000000000001,-0.07200000000000001,0.05,0.004835,1.0298969072164948e-07,6.943362831858408e-05,0
CASE_10209,0,-0.08,-0.064,0.0,0.00485,1.0721649484536082e-07,7.128318584070798e-05,0
CASE_10210,0,-0.07,-0.056,0.005000000000000001,0.0048649999999999995,1.1144329896907217e-07,7.313274336283185e-05,0
CASE_10211,0,-0.060000000000000005,-0.048,0.010000000000000002,0.00488,1.1567010309278349e-07,7.498230088495575e-05,0
CASE_10212,0,-0.05,-0.04,0.015,0.004895,1.1989690721649483e-07,7.683185840707965e-05,0
CASE_10213,0,-0.04000000000000001,-0.032,0.020000000000000004,0.0049099999999999994,1.241237113402062e-07,7.868141592920354e-05,0
CASE_10214,0,-0.03,-0.024,0.025,0.004925,1.283505154639175e-07,8.053097345132743e-05,0
CASE_10215,0,-0.020000000000000004,-0.016,0.03,0.00494,1.3257731958762887e-07,8.238053097345133e-05,0
CASE_10216,0,-0.010000000000000009,-0.007999999999999993,0.034999999999999996,0.004955,1.368041237113402e-07,8.423008849557522e-05,0
CASE_10217,0,0.0,0.0,0.04000000000000001,0.00497,1.4103092783505155e-07,8.607964601769912e-05,0
CASE_10218,0,0.009999999999999995,0.007999999999999993,0.045000000000000005,0.004985,1.4525773195876289e-07,8.792920353982301e-05,0
CASE_10219,0,0.01999999999999999,0.016,0.05,0.005,1.4948453608247425e-07,8.977876106194691e-05,0
CASE_10220,0,0.03,0.024000000000000007,0.0,0.0050149999999999995,1.5371134020618556e-07,9.16283185840708e-05,0
CASE_10221,0,0.04000000000000001,0.032,0.005000000000000001,0.00503,1.579381443298969e-07,9.34778761061947e-05,0
CASE_10222,0,0.04999999999999999,0.039999999999999994,0.010000000000000002,0.005045,1.6216494845360827e-07,9.532743362831859e-05,0
CASE_10223,0,0.06,0.048,0.015,0.00506,1.6639175257731958e-07,9.717699115044247e-05,0
CASE_10224,0,0.07,0.05600000000000001,0.020000000000000004,0.005075,1.7061855670103094e-07,9.902654867256638e-05,0
CASE_10225,0,0.07999999999999999,0.06400000000000002,0.025,0.00509,1.7484536082474228e-07,0.00010087610619469028,0
CASE_10226,0,0.09,0.072,0.03,0.005105,1.7907216494845362e-07,0.00010272566371681416,0
CASE_10227,0,0.1,0.08,0.034999999999999996,0.0051199999999999996,1.8329896907216496e-07,0.00010457522123893805,0
CASE_10228,0,-0.1,-0.08,0.04000000000000001,0.005135,1.875257731958763e-07,0.00010642477876106195,0
CASE_10229,0,-0.09000000000000001,-0.07200000000000001,0.045000000000000005,0.00515,1.9175257731958763e-07,0.00010827433628318584,0
CASE_10230,0,-0.08,-0.064,0.05,0.005165,1.9597938144329897e-07,0.00011012389380530974,0
CASE_10231,0,-0.07,-0.056,0.0,0.00518,2.0020618556701034e-07,0.00011197345132743364,0
CASE_10232,0,-0.060000000000000005,-0.048,0.005000000000000001,0.005195,2.0443298969072165e-07,0.00011382300884955752,0
CASE_10233,0,-0.05,-0.04,0.010000000000000002,0.00521,2.0865979381443299e-07,0.0001156725663716814,0
CASE_10234,0,-0.04000000000000001,-0.032,0.015,0.0052250000000000005,2.1288659793814435e-07,0.00011752212389380531,0
CASE_10235,0,-0.03,-0.024,0.020000000000000004,0.00524,2.1711340206185566e-07,0.00011937168141592921,0
CASE_10236,0,-0.020000000000000004,-0.016,0.025,0.005254999999999999,2.21340206185567e-07,0.0001212212389380531,0
CASE_10237,0,-0.010000000000000009,-0.007999999999999993,0.03,0.0052699999999999995,2.2556701030927836e-07,0.000123070796460177,0
CASE_10238,0,0.0,0.0,0.034999999999999996,0.005285,2.2979381443298968e-07,0.0001249203539823009,0
CASE_10239,0,0.009999999999999995,0.007999999999999993,0.04000000000000001,0.0053,2.3402061855670101e-07,0.0001267699115044248,0
CASE_10240,0,0.01999999999999999,0.016,0.045000000000000005,0.005314999999999999,2.3824742268041238e-07,0.00012861946902654867,0
CASE_10241,0,0.03,0.024000000000000007,0.05,0.00533,2.424742268041237e-07,0.00013046902654867258,0
CASE_10242,0,0.04000000000000001,0.032,0.0,0.005345,2.46701030927835e-07,0.00013231858407079645,0
CASE_10243,0,0.04999999999999999,0.039999999999999994,0.005000000000000001,0.005359999999999999,2.509278350515464e-07,0.00013416814159292035,0
CASE_10244,0,0.06,0.048,0.010000000000000002,0.005375,2.5515463917525773e-07,0.00013601769911504425,0
CASE_10245,0,0.07,0.05600000000000001,0.015,0.00539,2.5938144329896904e-07,0.00013786725663716815,0
CASE_10246,0,0.07999999999999999,0.06400000000000002,0.020000000000000004,0.005405,2.636082474226804e-07,0.00013971681415929206,0
CASE_10247,0,0.09,0.072,0.025,0.0054199999999999995,2.678350515463918e-07,0.00014156637168141596,0
CASE_10248,0,0.1,0.08,0.03,0.005435,2.720618556701031e-07,0.0001434159292035398,0
CASE_10249,0,-0.1,-0.08,0.034999999999999996,0.00545,2.7628865979381445e-07,0.0001452654867256637,0
CASE_10250,0,-0.09000000000000001,-0.07200000000000001,0.04000000000000001,0.005465,2.8051546391752576e-07,0.0001471150442477876,0
CASE_10251,0,-0.08,-0.064,0.045000000000000005,0.00548,2.8474226804123707e-07,0.0001489646017699115,0
CASE_10252,0,-0.07,-0.056,0.05,0.005495,2.889690721649485e-07,0.0001508141592920354,0
CASE_10253,0,-0.060000000000000005,-0.048,0.0,0.00551,2.931958762886598e-07,0.0001526637168141593,0
CASE_10254,0,-0.05,-0.04,0.005000000000000001,0.0055249999999999995,2.974226804123711e-07,0.00015451327433628319,0
CASE_10255,0,-0.04000000000000001,-0.032,0.010000000000000002,0.00554,3.016494845360825e-07,0.0001563628318584071,0
CASE_10256,0,-0.03,-0.024,0.015,0.005555,3.058762886597938e-07,0.00015821238938053096,0
CASE_10257,0,-0.020000000000000004,-0.016,0.020000000000000004,0.00557,3.1010309278350516e-07,0.00016006194690265486,0
CASE_10258,0,-0.010000000000000009,-0.007999999999999993,0.025,0.005585,3.143298969072165e-07,0.00016191150442477876,0
CASE_10259,0,0.0,0.0,0.03,0.0056,3.1855670103092783e-07,0.00016376106194690266,0
CASE_10260,0,0.009999999999999995,0.007999999999999993,0.034999999999999996,0.005615,3.2278350515463914e-07,0.00016561061946902657,0
CASE_10261,0,0.01999999999999999,0.016,0.04000000000000001,0.00563,3.270103092783505e-07,0.00016746017699115044,0
CASE_10262,0,0.03,0.024000000000000007,0.045000000000000005,0.005645,3.3123711340206187e-07,0.00016930973451327434,0
CASE_10263,0,0.04000000000000001,0.032,0.05,0.00566,3.354639175257732e-07,0.00017115929203539824,0
CASE_10264,0,0.04999999999999999,0.039999999999999994,0.0,0.0056749999999999995,3.3969072164948455e-07,0.00017300884955752212,0
CASE_10265,0,0.06,0.048,0.005000000000000001,0.00569,3.4391752577319586e-07,0.00017485840707964602,0
CASE_10266,0,0.07,0.05600000000000001,0.010000000000000002,0.005705,3.481443298969072e-07,0.00017670796460176992,0
CASE_10267,0,0.07999999999999999,0.06400000000000002,0.015,0.00572,3.523711340206186e-07,0.00017855752212389382,0
CASE_10268,0,0.09,0.072,0.020000000000000004,0.005735,3.565979381443299e-07,0.0001804070796460177,0
CASE_10269,0,0.1,0.08,0.025,0.00575,3.608247422680412e-07,0.0001822566371681416,0
CASE_10270,0,-0.1,-0.08,0.03,0.005765,3.650515463917526e-07,0.0001841061946902655,0
CASE_10271,0,-0.09000000000000001,-0.07200000000000001,0.034999999999999996,0.0057799999999999995,3.6927835051546394e-07,0.0001859557522123894,0
CASE_10272,0,-0.08,-0.064,0.04000000000000001,0.005795,3.7350515463917526e-07,0.00018780530973451327,0
CASE_10273,0,-0.07,-0.056,0.045000000000000005,0.00581,3.777319587628866e-07,0.00018965486725663718,0
CASE_10274,0,-0.060000000000000005,-0.048,0.05,0.005825,3.8195876288659793e-07,0.00019150442477876108,0
CASE_10275,0,-0.05,-0.04,0.0,0.00584,3.8618556701030924e-07,0.00019335398230088495,0
CASE_10276,0,-0.04000000000000001,-0.032,0.005000000000000001,0.005855,3.9041237113402066e-07,0.00019520353982300885,0
CASE_10277,0,-0.03,-0.024,0.010000000000000002,0.00587,3.9463917525773197e-07,0.00019705309734513275,0
CASE_10278,0,-0.020000000000000004,-0.016,0.015,0.005885,3.988659793814433e-07,0.00019890265486725665,0
CASE_10279,0,-0.010000000000000009,-0.007999999999999993,0.020000000000000004,0.0059,4.0309278350515465e-07,0.00020075221238938056,0
CASE_10280,0,0.0,0.0,0.025,0.005915,4.0731958762886596e-07,0.00020260176991150443,0
CASE_10281,0,0.009999999999999995,0.007999999999999993,0.03,0.00593,4.115463917525773e-07,0.00020445132743362833,0
CASE_10282,0,0.01999999999999999,0.016,0.034999999999999996,0.005945,4.157731958762887e-07,0.0002063008849557522,0
CASE_10283,0,0.03,0.024000000000000007,0.04000000000000001,0.005959999999999999,1e-08,0.0002081504424778761,0
CASE_10284,0,0.04000000000000001,0.032,0.045000000000000005,0.005974999999999999,1.422680412371134e-08,1e-06,0
CASE_10285,0,0.04999999999999999,0.039999999999999994,0.05,0.005989999999999999,1.845360824742268e-08,2.849557522123894e-06,0
CASE_10286,0,0.06,0.048,0.0,0.006004999999999999,2.268041237113402e-08,4.699115044247788e-06,0
CASE_10287,0,0.07,0.05600000000000001,0.005000000000000001,0.006019999999999999,2.690721649484536e-08,6.548672566371682e-06,0
CASE_10288,0,0.07999999999999999,0.06400000000000002,0.010000000000000002,0.0060349999999999996,3.11340206185567e-08,8.398230088495575e-06,0
CASE_10289,0,0.09,0.072,0.015,0.006049999999999999,3.536082474226804e-08,1.024778761061947e-05,0
CASE_10290,0,0.1,0.08,0.020000000000000004,0.006064999999999999,3.958762886597938e-08,1.2097345132743365e-05,0
CASE_10291,0,-0.1,-0.08,0.025,0.0060799999999999995,4.3814432989690716e-08,1.3946902654867257e-05,0
CASE_10292,0,-0.09000000000000001,-0.07200000000000001,0.03,0.006095,4.804123711340207e-08,1.579646017699115e-05,0
CASE_10293,0,-0.08,-0.064,0.034999999999999996,0.006109999999999999,5.2268041237113406e-08,1.7646017699115045e-05,0
CASE_10294,0,-0.07,-0.056,0.04000000000000001,0.006124999999999999,5.6494845360824744e-08,1.949557522123894e-05,0
CASE_10295,0,-0.060000000000000005,-0.048,0.045000000000000005,0.00614,6.072164948453608e-08,2.1345132743362834e-05,0
CASE_10296,0,-0.05,-0.04,0.05,0.006154999999999999,6.494845360824742e-08,2.319469026548673e-05,0
CASE_10297,0,-0.04000000000000001,-0.032,0.0,0.006169999999999999,6.917525773195876e-08,2.504424778761062e-05,0
CASE_10298,0,-0.03,-0.024,0.005000000000000001,0.0061849999999999995,7.34020618556701e-08,2.6893805309734514e-05,0
CASE_10299,0,-0.020000000000000004,-0.016,0.010000000000000002,0.0062,7.762886597938143e-08,2.8743362831858412e-05,0
CASE_10300,0,-0.010000000000000009,-0.007999999999999993,0.015,0.006214999999999999,8.185567010309277e-08,3.0592920353982303e-05,0
CASE_10301,0,0.0,0.0,0.020000000000000004,0.006229999999999999,8.608247422680412e-08,3.24424778761062e-05,0
CASE_10302,0,0.009999999999999995,0.007999999999999993,0.025,0.006245,9.030927835051546e-08,3.4292035398230086e-05,0
CASE_10303,0,0.01999999999999999,0.016,0.03,0.006259999999999999,9.45360824742268e-08,3.614159292035399e-05,0
CASE_10304,0,0.03,0.024000000000000007,0.034999999999999996,0.006274999999999999,9.876288659793814e-08,3.7991150442477875e-05,0
CASE_10305,0,0.04000000000000001,0.032,0.04000000000000001,0.00629,1.0298969072164948e-07,3.984070796460177e-05,0
CASE_10306,0,0.04999999999999999,0.039999999999999994,0.045000000000000005,0.006305,1.0721649484536082e-07,4.1690265486725664e-05,0
CASE_10307,0,0.06,0.048,0.05,0.006319999999999999,1.1144329896907217e-07,4.353982300884956e-05,0
CASE_10308,0,0.07,0.05600000000000001,0.0,0.0063349999999999995,1.1567010309278349e-07,4.538938053097345e-05,0
CASE_10309,0,0.07999999999999999,0.06400000000000002,0.005000000000000001,0.00635,1.1989690721649483e-07,4.723893805309735e-05,0
